familia,genero,nombre_cientifico,tamaño_espora,plantas_hospederas,forma,color,numero_paredes,reaccion_melzer,conexion_hifal,textura,tipo_pared,habitat,vegetacion,pais,localidad,altitud_msnm,ph_suelo,conductividad,nitrogeno,textura_suelo,temperatura,cluster_ITS,cluster_genetico,genetic_similarity_pct,informacion_especie,particularidad,tam_min,tam_max,tam_promedio,ph_min,ph_max,ph_promedio,alt_min,alt_max,alt_promedio,temp_min,temp_max,temp_promedio,forma_std,forma_token,forma_Alargada,forma_Cerebriforme,forma_Cilindrica,forma_Clavada,forma_Elipsoide,forma_Endiduras,forma_Escudo_hialino,forma_Fig-like,forma_Fusiforme,forma_Globosa,forma_Glomoide,forma_Irregular,forma_Oblonga,forma_Oval,forma_Ovoide,forma_Piriforme,forma_Rectangular,forma_Reniforme,forma_Subglobosa,forma_Sesil,forma_Triangular,forma_Tuberculada,color_std,color_token,color_Amarillo,color_Blanco,color_Crema,color_Dorado,color_Gris,color_Hialino,color_Marron,color_Miel,color_Naranja,color_Negro,color_No_Reportada,color_Ocre,color_Rojo,color_Rosa,color_Verdoso,color_Ámbar,plantas_std,plantas_token,planta_Altingiaceae,planta_Amaranthaceae,planta_Amaryllidaceae,planta_Anacardiaceae,planta_Apiaceae,planta_Araucariaceae,planta_Arbustos,planta_Arecaceae,planta_Asteraceae,planta_Betulaceae,planta_Boraginaceae,planta_Cactaceae,planta_Campanulaceae,planta_Caricaceae,planta_Caryophyllaceae,planta_Cistaceae,planta_Clusiaceae,planta_Convolvulaceae,planta_Coniferas_y_Maderables,planta_Cultivos,planta_Cunoniaceae,planta_Cupressaceae,planta_Cyperaceae,planta_Dioscoreaceae,planta_Elaeagnaceae,planta_Esclerofilas,planta_Euphorbiaceae,planta_Fabaceae,planta_Fagaceae,planta_Forrajeras,planta_Goodeniaceae,planta_Halofitas,planta_Helechos,planta_Herbaceas,planta_Juncaceae,planta_Lamiaceae,planta_Lauraceae,planta_Malvaceae,planta_Melastomataceae,planta_Meliaceae,planta_Musaceae,planta_Myrtaceae,planta_Multiples,planta_No_Reportada,planta_Nothofagaceae,planta_Onagraceae,planta_Otro,planta_Pastizal,planta_Pinaceae,planta_Plantaginaceae,planta_Plantas_Aromaticas,planta_Plantas_Costeras,planta_Plantas_Forestales,planta_Plantas_Lenosas,planta_Plantas_Nativas,planta_Plantas_Silvestres,planta_Plantas_de_Dunas,planta_Plantas_de_Humedal,planta_Plantas_de_Playa,planta_Poaceae,planta_Proteaceae,planta_Rapateaceae,planta_Rhamnaceae,planta_Rosaceae,planta_Rubiaceae,planta_Rutaceae,planta_Salicaceae,planta_Sapindaceae,planta_Solanaceae,planta_Styracaceae,planta_Taxaceae,planta_Vegetacion_Costera,planta_Vegetacion_Mixta,planta_Vegetacion_tropical,planta_Velloziaceae,planta_Violaceae,planta_Vivero,planta_Zygophyllaceae,planta_Árboles,reaccion_melzer_std,reaccion_melzer_token,melzer_ambas,melzer_negativa,melzer_ninguna,melzer_positiva,especie_encoded,conexion_token,conexion_Acampanada,conexion_Apendice,conexion_Canal,conexion_Celula_Bulbosa,conexion_Cerrado,conexion_Cicatriz,conexion_Cicatriz_Basal,conexion_Cicatriz_Circular,conexion_Cicatriz_Denticulada,conexion_Cicatriz_Prominente,conexion_Cilindrica,conexion_Clavada,conexion_Claviforme,conexion_Colapso,conexion_Con_Septo,conexion_Constricta,conexion_Curvada,conexion_Delgada,conexion_Densa,conexion_Desprendimiento,conexion_Detritos,conexion_Doble,conexion_Duradera,conexion_Elipsoide,conexion_Embudo,conexion_Ensanchada,conexion_Espinosa,conexion_Extraradical,conexion_Flexible,conexion_Glomoide,conexion_Gruesa,conexion_Hialina,conexion_Hifa_Simple,conexion_Hifa_Subtendente,conexion_Hifa_Suspensora,conexion_Hifa_Sustentora,conexion_Intrahifal,conexion_Intrarradical,conexion_Laminada,conexion_Lateral,conexion_Manto_Hifal,conexion_Multicapas,conexion_Multiples,conexion_No_Reportada,conexion_Ornamentada,conexion_Otro,conexion_Ovalada,conexion_Ovoide,conexion_Pared_Delgada,conexion_Pared_Gruesa,conexion_Pedicelo,conexion_Plexo_Central,conexion_Poligonal,conexion_Poro_Abierto,conexion_Poro_Cerrado,conexion_Poro_Germinacion,conexion_Poro_Ocluido,conexion_Poro_Septado,conexion_Presente,conexion_Ramificaciones,conexion_Recta,conexion_Recurvada,conexion_Saco_Esporifero,conexion_Saculo_Esporifero,conexion_Septo_Continuo,conexion_Septo_Curvado,conexion_Septo_Delgado,conexion_Septo_Grueso,conexion_Septo_Interno,conexion_Septo_Laminado,conexion_Septo_Simple,conexion_Septo_Transversal,conexion_Sesil,conexion_Sigmoidal,conexion_Simple,conexion_Sin_Septo,conexion_Solida,conexion_Tapon,conexion_Terminal,conexion_Tubular,conexion_Variable,textura_token,textura_superficie_std,textura_estructura_std,textura_consistencia_std,textura_ornamentacion_std,tex_cons_aspera,tex_cons_brillante,tex_cons_cristalina,tex_cons_delgada,tex_cons_evanescente,tex_cons_flexible,tex_cons_fragil,tex_cons_granular,tex_cons_gruesa,tex_cons_hialina,tex_cons_laminada,tex_cons_mucilaginosa,tex_cons_opaca,tex_cons_ornamentada,tex_cons_otro,tex_cons_porosa,tex_cons_quebradiza,tex_cons_rigida,tex_cons_rugosa,tex_cons_semiflexible,tex_cons_semirrigida,tex_cons_suave,tex_est_aspera,tex_est_capa_externa,tex_est_capas_internas,tex_est_compleja,tex_est_delgada,tex_est_doble,tex_est_estratificada,tex_est_evanescente,tex_est_flexible,tex_est_gruesa,tex_est_hialina,tex_est_laminada,tex_est_laminada_membranosa,tex_est_laminada_ornamentada,tex_est_lisa,tex_est_membranosa,tex_est_mucilaginosa,tex_est_ornamentada,tex_est_otro,tex_est_rugosa,tex_est_suave,tex_est_sublaminada,tex_orn_anular,tex_orn_cerebriforme,tex_orn_crestas,tex_orn_cristalina,tex_orn_depresiones,tex_orn_espinas,tex_orn_estrias,tex_orn_fibrosa,tex_orn_granular,tex_orn_hoyos,tex_orn_laberintiforme,tex_orn_lisa,tex_orn_mucilaginosa,tex_orn_ornamentada,tex_orn_otro,tex_orn_papilas,tex_orn_perforada,tex_orn_protuberancias,tex_orn_proyecciones,tex_orn_punteada,tex_orn_pustulas,tex_orn_reticulo,tex_orn_rugosa,tex_orn_sin_ornamentacion,tex_orn_verrugas,tex_sup_alveolada,tex_sup_aspera,tex_sup_cristalina,tex_sup_espinosa,tex_sup_estratificada,tex_sup_fibrilosa,tex_sup_fibrosa,tex_sup_flexible,tex_sup_foveolada,tex_sup_fragil,tex_sup_granular,tex_sup_hialina,tex_sup_laberintiforme,tex_sup_laminada,tex_sup_lisa,tex_sup_membranosa,tex_sup_mucilaginosa,tex_sup_ondulada,tex_sup_ornamentada,tex_sup_otro,tex_sup_papilada,tex_sup_perforada,tex_sup_reticulada,tex_sup_rigida,tex_sup_rugosa,tex_sup_scrobiculada,tex_sup_verrugosa
Acaulosporaceae,Acaulospora,Acaulospora paulinae,60.0-95.0 µm,Múltiples plantas (asociación vesículo-arbuscular),"Globosa a subglobosa, ovoides",Hialinas a pálido amarillento,3,Positiva,Lateral al saco esporífero,Laminada con agujeros uniformes,Multilaminar,Suelo forestal,Gramíneas nativas,"Polonia, E.U.A., Israel",Zona rural,3211-3940,5.8-6.4,Media,Alto,Arenoso,21-29 °C,Acaulospora_paulinae_ITS_7108,GEN_513,97.9,"Forman agujeros en la espora, presentan reacción positiva en la capa plástica interna",Comparada con A. undulata y A. alpina por los agujeros en su pared laminada.,60.0,95.0,77.5,5.8,6.4,6.1,3211.0,3940.0,3575.5,21.0,29.0,25.0,Globosa,"['Globosa', 'Subglobosa', 'Ovoide']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Hialino,"['Hialino', 'Amarillo']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Múltiples,['Múltiples'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,36,"{'conexion_hifal': ['Lateral', 'Saco_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Lisa', 'Laminada', 'Perforada'], 'estructura': ['Laminada'], 'consistencia': ['Laminada'], 'ornamentacion': ['Perforada']}",Laminada,Laminada,Laminada,Perforada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Acaulosporaceae,Acaulospora,Acaulospora paulinae,60.0-96.0 µm,Múltiples plantas (asociación vesículo-arbuscular),"Globosa a subglobosa, ovoides",Hialinas a pálido amarillento,3,Positiva,Lateral al saco esporífero,Laminada con agujeros uniformes,Multilaminar,Suelo forestal,Gramíneas nativas,Perú,Loreto,3771.9,6.4,Media,Alto,Arenoso,22.5 °C,Acaulospora_paulinae_ITS_7108,GEN_513,97.64,"Forman agujeros en la espora, presentan reacción positiva en la capa plástica interna",Comparada con A. undulata y A. alpina por los agujeros en su pared laminada.,60.0,96.0,78.0,6.4,6.4,6.4,3771.9,3771.9,3771.9,22.5,22.5,22.5,Globosa,"['Globosa', 'Subglobosa', 'Ovoide']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Hialino,"['Hialino', 'Amarillo']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Múltiples,['Múltiples'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,36,"{'conexion_hifal': ['Lateral', 'Saco_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Lisa', 'Laminada', 'Perforada'], 'estructura': ['Laminada'], 'consistencia': ['Laminada'], 'ornamentacion': ['Perforada']}",Laminada,Laminada,Laminada,Perforada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Acaulosporaceae,Acaulospora,Acaulospora paulinae,63.4-84.3 µm,Múltiples plantas (asociación vesículo-arbuscular),"Globosa a subglobosa, ovoides",Hialinas a pálido amarillento,3,Positiva,Lateral al saco esporífero,Laminada con agujeros uniformes,Multilaminar,Suelo forestal,Gramíneas nativas,Venezuela,Bolívar,3258.0,6.2,Media,Alto,Arenoso,21.1 °C,Acaulospora_paulinae_ITS_7108,GEN_513,97.76,"Forman agujeros en la espora, presentan reacción positiva en la capa plástica interna",Comparada con A. undulata y A. alpina por los agujeros en su pared laminada.,63.4,84.3,73.85,6.2,6.2,6.2,3258.0,3258.0,3258.0,21.1,21.1,21.1,Globosa,"['Globosa', 'Subglobosa', 'Ovoide']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Hialino,"['Hialino', 'Amarillo']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Múltiples,['Múltiples'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,36,"{'conexion_hifal': ['Lateral', 'Saco_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Lisa', 'Laminada', 'Perforada'], 'estructura': ['Laminada'], 'consistencia': ['Laminada'], 'ornamentacion': ['Perforada']}",Laminada,Laminada,Laminada,Perforada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Acaulosporaceae,Acaulospora,Acaulospora paulinae,68.1-91.9 µm,Múltiples plantas (asociación vesículo-arbuscular),"Globosa a subglobosa, ovoides",Hialinas a pálido amarillento,3,Positiva,Lateral al saco esporífero,Laminada con agujeros uniformes,Multilaminar,Suelo forestal,Gramíneas nativas,Brasil,Minas Gerais,3764.6,6.0,Media,Alto,Arenoso,29.0 °C,Acaulospora_paulinae_ITS_7108,GEN_513,98.27,"Forman agujeros en la espora, presentan reacción positiva en la capa plástica interna",Comparada con A. undulata y A. alpina por los agujeros en su pared laminada.,68.1,91.9,80.0,6.0,6.0,6.0,3764.6,3764.6,3764.6,29.0,29.0,29.0,Globosa,"['Globosa', 'Subglobosa', 'Ovoide']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Hialino,"['Hialino', 'Amarillo']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Múltiples,['Múltiples'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,36,"{'conexion_hifal': ['Lateral', 'Saco_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Lisa', 'Laminada', 'Perforada'], 'estructura': ['Laminada'], 'consistencia': ['Laminada'], 'ornamentacion': ['Perforada']}",Laminada,Laminada,Laminada,Perforada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Acaulosporaceae,Acaulospora,Acaulospora paulinae,60.4-94.4 µm,Múltiples plantas (asociación vesículo-arbuscular),"Globosa a subglobosa, ovoides",Hialinas a pálido amarillento,3,Positiva,Lateral al saco esporífero,Laminada con agujeros uniformes,Multilaminar,Suelo forestal,Gramíneas nativas,Perú,Loreto,3254.7,6.0,Media,Alto,Arenoso,24.2 °C,Acaulospora_paulinae_ITS_7108,GEN_513,97.53,"Forman agujeros en la espora, presentan reacción positiva en la capa plástica interna",Comparada con A. undulata y A. alpina por los agujeros en su pared laminada.,60.4,94.4,77.4,6.0,6.0,6.0,3254.7,3254.7,3254.7,24.2,24.2,24.2,Globosa,"['Globosa', 'Subglobosa', 'Ovoide']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Hialino,"['Hialino', 'Amarillo']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Múltiples,['Múltiples'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,36,"{'conexion_hifal': ['Lateral', 'Saco_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Lisa', 'Laminada', 'Perforada'], 'estructura': ['Laminada'], 'consistencia': ['Laminada'], 'ornamentacion': ['Perforada']}",Laminada,Laminada,Laminada,Perforada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Acaulosporaceae,Acaulospora,Acaulospora alpina,53.0-110.0 µm,Carex curvula y Nardus stricta,"Globosas a subglobosas, raramente ovoides a irregulares",Color amarillo a naranja intenso,3,Positiva,Sáculo esporífero,Perforaciones cónicas regulares en la capa sw2 de la pared,compuesta,Suelo forestal,Pradera_alpina,Suiza,Alpes suizos,"1,600-2,800",3.5-5.5,No reportada,No reportada,franco-arenosa,85-12 °C,Presente,Acaulospora_clade_ITS,99.17,"La especie ha sido reportada en pastos alpinos, donde forma asociaciones simbióticas con especies como Carex curvula y Nardus stricta.",Presenta esporas con ornamentaciones características que la diferencian de otras especies del género.,53.0,110.0,81.5,3.5,5.5,4.5,1.6,2.8,2.2,85.0,12.0,48.5,Globosa,"['Globosa', 'Subglobosa', 'Ovoide', 'Irregular']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,Amarillo,"['Amarillo', 'Naranja']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Poaceae,"['Poaceae', 'Cyperaceae']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,0,"{'conexion_hifal': ['Saculo_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Perforada'], 'estructura': ['Otro'], 'consistencia': ['Otro'], 'ornamentacion': ['Perforada']}",Perforada,Otro,Otro,Perforada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Acaulosporaceae,Acaulospora,Acaulospora alpina,53.0-110.0 µm,Carex curvula y Nardus stricta,"Globosas a subglobosas, raramente ovoides a irregulares","Amarillo oscuro, anaranjado o café",3,Positiva,Sáculo esporífero,Perforaciones cónicas regulares en la capa sw2 de la pared,Multilaminar,Suelo forestal,Gramíneas nativas,Suiza,Alpes suizos,1693-3458,4.3-5.1,Baja,Alto,Franco-Arcilloso,28-33 °C,Acaulospora_alpina_ITS_7072,GEN_647,97.91,"La especie ha sido reportada en pastos alpinos, donde forma asociaciones simbióticas con especies como Carex curvula y Nardus stricta.",Presenta esporas con ornamentaciones características que la diferencian de otras especies del género.,53.0,110.0,81.5,4.3,5.1,4.699999999999999,1693.0,3458.0,2575.5,28.0,33.0,30.5,Globosa,"['Globosa', 'Subglobosa', 'Ovoide', 'Irregular']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,Amarillo,"['Amarillo', 'Naranja', 'Marrón']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Poaceae,"['Poaceae', 'Cyperaceae']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,0,"{'conexion_hifal': ['Saculo_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Perforada'], 'estructura': ['Otro'], 'consistencia': ['Otro'], 'ornamentacion': ['Perforada']}",Perforada,Otro,Otro,Perforada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Acaulosporaceae,Acaulospora,Acaulospora alpina,53.6-76.1 µm,Carex curvula y Nardus stricta,"Globosas a subglobosas, raramente ovoides a irregulares","Amarillo oscuro, anaranjado o café",3,Positiva,Sáculo esporífero,Perforaciones cónicas regulares en la capa sw2 de la pared,Multilaminar,Suelo forestal,Gramíneas nativas,Perú,Ucayali,2520.5,4.7,Baja,Alto,Franco-Arcilloso,32.3 °C,Acaulospora_alpina_ITS_7072,GEN_647,97.63,"La especie ha sido reportada en pastos alpinos, donde forma asociaciones simbióticas con especies como Carex curvula y Nardus stricta.",Presenta esporas con ornamentaciones características que la diferencian de otras especies del género.,53.6,76.1,64.85,4.7,4.7,4.7,2520.5,2520.5,2520.5,32.3,32.3,32.3,Globosa,"['Globosa', 'Subglobosa', 'Ovoide', 'Irregular']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,Amarillo,"['Amarillo', 'Naranja', 'Marrón']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Poaceae,"['Poaceae', 'Cyperaceae']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positiva,['Positiva'],0,0,0,1,0,"{'conexion_hifal': ['Saculo_Esporifero'], 'estructura': ['Otro'], 'forma': ['Otro'], 'septo': ['Otro'], 'poro': ['Otro'], 'extra': ['Otro'], 'habitat': ['Otro'], 'vegetacion': ['Otro'], 'textura_suelo': ['Otro']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'superficie': ['Perforada'], 'estructura': ['Otro'], 'consistencia': ['Otro'], 'ornamentacion': ['Perforada']}",Perforada,Otro,Otro,Perforada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
